Device_type,Date_time,D_Week,Voc,CO,Temp,Humi,CO2,CO2_s,PM,,
air_purifier,2023-12-06 16:07,Wednesday,99.58,1.68,19.8,39,435,WU,24.46,,
air_purifier,2023-12-06 16:08,Wednesday,101.11,1.73,19.8,39,433,WU,16.99,,
air_purifier,2023-12-06 16:09,Wednesday,102.67,1.68,19.8,39.1,434,WU,28.61,,
air_purifier,2023-12-06 16:10,Wednesday,99.58,1.68,19.8,39.1,435,WU,23.63,,
air_purifier,2023-12-06 16:11,Wednesday,101.11,1.68,19.8,39.1,433,WU,28.61,,
air_purifier,2023-12-06 16:12,Wednesday,102.67,1.68,19.8,39.1,435,WU,26.95,,
air_purifier,2023-12-06 16:13,Wednesday,99.58,1.68,19.8,39,437,WU,21.14,,
air_purifier,2023-12-06 16:14,Wednesday,99.58,1.68,19.8,39,434,WU,16.99,,
air_purifier,2023-12-06 16:15,Wednesday,102.67,1.68,19.8,39,434,WU,13.67,,
air_purifier,2023-12-06 16:16,Wednesday,101.11,1.68,19.8,39.1,433,WU,25.29,,
air_purifier,2023-12-06 16:17,Wednesday,102.67,1.68,19.8,39,432,WU,20.31,,
air_purifier,2023-12-06 16:18,Wednesday,102.67,1.73,19.8,39,433,WU,21.14,,
air_purifier,2023-12-06 16:19,Wednesday,101.11,1.58,19.8,39,435,WU,24.46,,
air_purifier,2023-12-06 16:20,Wednesday,101.11,1.73,19.8,39,432,WU,25.29,,
air_purifier,2023-12-06 16:21,Wednesday,101.11,1.68,19.8,39,432,WU,24.46,,
air_purifier,2023-12-06 16:22,Wednesday,99.58,1.68,19.8,39,432,WU,24.46,,
air_purifier,2023-12-06 16:23,Wednesday,101.11,1.68,19.8,39,432,WU,21.14,,
air_purifier,2023-12-06 16:24,Wednesday,101.11,1.68,19.8,39,432,WU,30.27,,
air_purifier,2023-12-06 16:25,Wednesday,96.58,1.73,19.9,39,432,WU,20.31,,
air_purifier,2023-12-06 16:26,Wednesday,98.07,1.68,19.8,39,432,WU,23.63,,
air_purifier,2023-12-06 16:27,Wednesday,102.67,1.68,19.8,39,432,WU,24.46,,
air_purifier,2023-12-06 16:28,Wednesday,99.58,1.68,19.8,39,432,WU,18.65,,
air_purifier,2023-12-06 16:29,Wednesday,101.11,1.68,19.8,39,432,WU,26.95,,
air_purifier,2023-12-06 16:30,Wednesday,104.24,1.68,19.8,39,432,WU,14.5,,
air_purifier,2023-12-06 16:31,Wednesday,99.58,1.73,19.8,39,432,WU,26.12,,
air_purifier,2023-12-06 16:32,Wednesday,99.58,1.68,19.8,39,432,WU,23.63,,
air_purifier,2023-12-06 16:33,Wednesday,102.67,1.68,19.8,39,433,WU,31.93,,
air_purifier,2023-12-06 16:34,Wednesday,101.11,1.68,19.8,39,434,WU,24.46,,
air_purifier,2023-12-06 16:35,Wednesday,102.67,1.68,19.8,39,435,WU,24.46,,
air_purifier,2023-12-06 16:36,Wednesday,102.67,1.68,19.8,39,437,WU,19.48,,
air_purifier,2023-12-06 16:37,Wednesday,99.58,1.68,19.8,39,437,WU,24.46,,
air_purifier,2023-12-06 16:38,Wednesday,101.11,1.68,19.8,39,436,WU,26.12,,
air_purifier,2023-12-06 16:39,Wednesday,101.11,1.73,19.8,39,439,WU,41.89,,
air_purifier,2023-12-06 16:40,Wednesday,99.58,1.68,19.8,39,438,WU,27.78,,
air_purifier,2023-12-06 16:41,Wednesday,98.07,1.73,19.8,39,438,WU,26.12,,
air_purifier,2023-12-06 16:42,Wednesday,101.11,1.68,19.8,39,435,WU,28.61,,
air_purifier,2023-12-06 16:43,Wednesday,99.58,1.68,19.8,39,435,WU,20.31,,
air_purifier,2023-12-06 16:44,Wednesday,101.11,1.68,19.8,39,435,WU,23.63,,
air_purifier,2023-12-06 16:45,Wednesday,102.67,1.68,19.7,39,433,WU,28.61,,
air_purifier,2023-12-06 16:46,Wednesday,101.11,1.68,19.8,39,435,WU,26.12,,
air_purifier,2023-12-06 16:47,Wednesday,102.67,1.68,19.8,39,435,WU,27.78,,
air_purifier,2023-12-06 16:48,Wednesday,102.67,1.68,19.8,39,436,WU,25.29,,
air_purifier,2023-12-06 16:49,Wednesday,101.11,1.68,19.7,39,437,WU,28.61,,
air_purifier,2023-12-06 16:50,Wednesday,102.67,1.68,19.7,39.1,437,WU,38.57,,
air_purifier,2023-12-06 16:51,Wednesday,102.67,1.68,19.8,39,437,WU,16.16,,
air_purifier,2023-12-06 16:52,Wednesday,102.67,1.68,19.8,39,440,WU,26.12,,
air_purifier,2023-12-06 16:53,Wednesday,102.67,1.68,19.7,39.1,441,WU,17.82,,
air_purifier,2023-12-06 16:54,Wednesday,101.11,1.68,19.8,39.1,442,WU,24.46,,
air_purifier,2023-12-06 16:55,Wednesday,101.11,1.68,19.8,39,443,WU,25.29,,
air_purifier,2023-12-06 16:56,Wednesday,101.11,1.73,19.8,39.1,443,WU,24.46,,
air_purifier,2023-12-06 16:57,Wednesday,102.67,1.68,19.8,39.1,444,WU,28.61,,
air_purifier,2023-12-06 16:58,Wednesday,99.58,1.68,19.7,39.1,443,WU,27.78,,
air_purifier,2023-12-06 16:59,Wednesday,101.11,1.68,19.7,39.1,442,WU,19.48,,
air_purifier,2023-12-06 17:00,Wednesday,99.58,1.68,19.8,39.1,443,WU,23.63,,
air_purifier,2023-12-06 17:01,Wednesday,101.11,1.68,19.7,39.1,442,WU,32.76,,
air_purifier,2023-12-06 17:02,Wednesday,101.11,1.68,19.8,39.1,439,WU,22.8,,
air_purifier,2023-12-06 17:03,Wednesday,102.67,1.68,19.8,39,437,WU,25.29,,
air_purifier,2023-12-06 17:04,Wednesday,101.11,1.68,19.7,39,436,WU,24.46,,
air_purifier,2023-12-06 17:05,Wednesday,102.67,1.68,19.8,39.1,436,WU,23.63,,
air_purifier,2023-12-06 17:06,Wednesday,101.11,1.68,19.8,39.1,435,WU,21.97,,
air_purifier,2023-12-06 17:07,Wednesday,99.58,1.68,19.8,39.1,432,WU,32.76,,
air_purifier,2023-12-06 17:08,Wednesday,101.11,1.68,19.8,39.1,432,WU,26.95,,
air_purifier,2023-12-06 17:09,Wednesday,99.58,1.68,19.5,39.7,733,NR,14.5,,
air_purifier,2023-12-06 17:10,Wednesday,99.58,1.68,19.5,39.7,734,NR,29.44,,
air_purifier,2023-12-06 17:11,Wednesday,101.11,1.68,19.5,39.7,738,NR,26.95,,
air_purifier,2023-12-06 17:12,Wednesday,98.07,1.68,19.5,39.7,704,NR,27.78,,
air_purifier,2023-12-06 17:13,Wednesday,96.58,1.68,19.5,39.7,658,NR,28.61,,
air_purifier,2023-12-06 17:14,Wednesday,99.58,1.68,19.5,39.7,616,NR,31.1,,
air_purifier,2023-12-06 17:15,Wednesday,99.58,1.68,19.5,39.6,610,NR,19.48,,
air_purifier,2023-12-06 17:16,Wednesday,99.58,1.68,19.5,39.6,570,NR,6.2,,
air_purifier,2023-12-06 17:17,Wednesday,101.11,1.68,19.5,39.6,537,NR,11.18,,
air_purifier,2023-12-06 17:18,Wednesday,98.07,1.68,19.5,39.6,506,NR,23.63,,
air_purifier,2023-12-06 17:19,Wednesday,98.07,1.68,19.5,39.6,499,NR,26.95,,
air_purifier,2023-12-06 17:20,Wednesday,99.58,1.68,19.5,39.6,527,NR,26.95,,
air_purifier,2023-12-06 17:21,Wednesday,98.07,1.68,19.5,39.7,554,NR,21.14,,
air_purifier,2023-12-06 17:22,Wednesday,114.15,1.73,19.5,39.8,0,WU,85.89,,
air_purifier,2023-12-06 17:23,Wednesday,110.76,1.68,19.5,39.8,0,WU,26.95,,
air_purifier,2023-12-06 17:24,Wednesday,110.76,1.68,19.5,39.7,0,WU,25.29,,
air_purifier,2023-12-06 17:25,Wednesday,107.46,1.68,19.5,39.7,0,WU,21.97,,
air_purifier,2023-12-06 17:26,Wednesday,107.46,1.68,19.5,39.7,0,WU,25.29,,
air_purifier,2023-12-06 17:27,Wednesday,105.84,1.68,19.5,39.6,0,WU,28.61,,
air_purifier,2023-12-06 17:28,Wednesday,104.24,1.73,19.5,39.6,0,WU,26.95,,
air_purifier,2023-12-06 17:29,Wednesday,105.84,1.73,19.5,39.6,0,WU,29.44,,
air_purifier,2023-12-06 17:30,Wednesday,105.84,1.68,19.5,39.6,0,WU,42.72,,
air_purifier,2023-12-06 17:31,Wednesday,104.24,1.68,19.5,39.7,0,WU,26.95,,
air_purifier,2023-12-06 17:32,Wednesday,105.84,1.68,19.5,39.6,432,WU,16.99,,
air_purifier,2023-12-06 17:33,Wednesday,105.84,1.68,19.5,39.8,432,WU,21.97,,
air_purifier,2023-12-06 17:34,Wednesday,105.84,1.68,19.5,39.9,432,WU,19.48,,
air_purifier,2023-12-06 17:35,Wednesday,107.46,1.68,19.5,39.9,432,WU,33.59,,
air_purifier,2023-12-06 17:36,Wednesday,107.46,1.68,19.5,39.9,432,WU,21.97,,
air_purifier,2023-12-06 17:37,Wednesday,105.84,1.68,19.5,40,530,WU,24.46,,
air_purifier,2023-12-06 17:38,Wednesday,107.46,1.68,19.5,40,686,WU,18.65,,
air_purifier,2023-12-06 17:39,Wednesday,109.09,1.68,19.5,39.9,687,WU,31.1,,
air_purifier,2023-12-06 17:40,Wednesday,105.84,1.68,19.5,39.8,720,WU,33.59,,
air_purifier,2023-12-06 17:41,Wednesday,109.09,1.68,19.5,39.8,703,WU,31.93,,
air_purifier,2023-12-06 17:42,Wednesday,107.46,1.68,19.5,39.9,599,WU,23.63,,
air_purifier,2023-12-06 17:43,Wednesday,105.84,1.73,19.5,39.9,452,WU,26.95,,
air_purifier,2023-12-06 17:44,Wednesday,109.09,1.68,19.5,39.8,432,WU,26.12,,
air_purifier,2023-12-06 17:45,Wednesday,109.09,1.68,19.5,39.8,432,WU,25.29,,
air_purifier,2023-12-06 17:46,Wednesday,105.84,1.73,19.5,40,432,WU,31.93,,
air_purifier,2023-12-06 17:47,Wednesday,109.09,1.68,19.5,40,432,WU,31.1,,
air_purifier,2023-12-06 17:48,Wednesday,107.46,1.68,19.5,39.9,432,WU,29.44,,
air_purifier,2023-12-06 17:49,Wednesday,107.46,1.68,19.5,39.8,432,WU,16.16,,
air_purifier,2023-12-06 17:50,Wednesday,109.09,1.68,19.5,40,432,WU,23.63,,
air_purifier,2023-12-06 17:51,Wednesday,109.09,1.73,19.5,40,432,WU,21.14,,
air_purifier,2023-12-06 17:52,Wednesday,105.84,1.73,19.5,40,432,WU,21.97,,
air_purifier,2023-12-06 17:53,Wednesday,109.09,1.73,19.5,40,432,WU,13.67,,
air_purifier,2023-12-06 17:54,Wednesday,107.46,1.73,19.5,40.1,432,WU,23.63,,
air_purifier,2023-12-06 17:55,Wednesday,105.84,1.68,19.5,40.1,432,WU,24.46,,
air_purifier,2023-12-06 17:56,Wednesday,105.84,1.73,19.5,40.1,432,WU,21.14,,
air_purifier,2023-12-06 17:57,Wednesday,107.46,1.73,19.5,40,432,WU,27.78,,
air_purifier,2023-12-06 17:58,Wednesday,105.84,1.68,19.5,39.9,432,WU,9.52,,
air_purifier,2023-12-06 17:59,Wednesday,105.84,1.73,19.5,40,450,WU,18.65,,
air_purifier,2023-12-06 18:00,Wednesday,107.46,1.68,19.5,40,496,WU,21.14,,
air_purifier,2023-12-06 18:01,Wednesday,105.84,1.68,19.5,40,517,WU,7.86,,
air_purifier,2023-12-06 18:02,Wednesday,109.09,1.68,19.5,40.1,543,WU,21.14,,
air_purifier,2023-12-06 18:03,Wednesday,105.84,1.68,19.5,40,529,WU,21.14,,
air_purifier,2023-12-06 18:04,Wednesday,105.84,1.68,19.5,40,513,WU,19.48,,
air_purifier,2023-12-06 18:05,Wednesday,107.46,1.68,19.5,40,518,WU,18.65,,
air_purifier,2023-12-06 18:06,Wednesday,107.46,1.68,19.5,40,465,WU,32.76,,
air_purifier,2023-12-06 18:07,Wednesday,107.46,1.68,19.5,40.1,432,WU,20.31,,
air_purifier,2023-12-06 18:08,Wednesday,107.46,1.68,19.5,40.1,432,WU,21.97,,
air_purifier,2023-12-06 18:09,Wednesday,109.09,1.68,19.5,40,432,WU,24.46,,
air_purifier,2023-12-06 18:10,Wednesday,105.84,1.68,19.5,40,432,WU,19.48,,
air_purifier,2023-12-06 18:11,Wednesday,109.09,1.68,19.5,40,432,WU,33.59,,
air_purifier,2023-12-06 18:12,Wednesday,109.09,1.68,19.5,40,432,WU,12.01,,
air_purifier,2023-12-06 18:13,Wednesday,107.46,1.68,19.5,40,443,WU,26.12,,
air_purifier,2023-12-06 18:14,Wednesday,107.46,1.68,19.5,40,432,WU,22.8,,
air_purifier,2023-12-06 18:15,Wednesday,109.09,1.68,19.5,40,432,WU,25.29,,
air_purifier,2023-12-06 18:16,Wednesday,109.09,1.73,19.5,40,432,WU,21.97,,
air_purifier,2023-12-06 18:17,Wednesday,109.09,1.68,19.5,40,432,WU,22.8,,
air_purifier,2023-12-06 18:18,Wednesday,105.84,1.68,19.5,40,432,WU,28.61,,
air_purifier,2023-12-06 18:19,Wednesday,105.84,1.68,19.5,40,432,WU,31.93,,
air_purifier,2023-12-06 18:20,Wednesday,107.46,1.68,19.5,40,442,WU,30.27,,
air_purifier,2023-12-06 18:21,Wednesday,107.46,1.68,19.5,39.9,446,WU,24.46,,
air_purifier,2023-12-06 18:22,Wednesday,105.84,1.73,19.5,39.9,432,WU,7.03,,
air_purifier,2023-12-06 18:23,Wednesday,107.46,1.68,19.5,39.9,432,WU,25.29,,
air_purifier,2023-12-06 18:24,Wednesday,105.84,1.73,19.5,39.9,432,WU,26.12,,
air_purifier,2023-12-06 18:25,Wednesday,105.84,1.68,19.5,39.9,432,WU,18.65,,
air_purifier,2023-12-06 18:26,Wednesday,107.46,1.68,19.5,39.9,432,WU,26.95,,
air_purifier,2023-12-06 18:27,Wednesday,107.46,1.68,19.5,39.9,432,WU,25.29,,
air_purifier,2023-12-06 18:28,Wednesday,105.84,1.73,19.5,39.9,432,WU,23.63,,
air_purifier,2023-12-06 18:29,Wednesday,105.84,1.68,19.5,39.9,432,WU,13.67,,
air_purifier,2023-12-06 18:30,Wednesday,105.84,1.68,19.5,40,432,WU,29.44,,
air_purifier,2023-12-06 18:31,Wednesday,107.46,1.68,19.5,40,432,WU,21.14,,
air_purifier,2023-12-06 18:32,Wednesday,107.46,1.68,19.5,40,432,WU,9.52,,
air_purifier,2023-12-06 18:33,Wednesday,107.46,1.68,19.5,40.1,432,WU,31.93,,
air_purifier,2023-12-06 18:34,Wednesday,109.09,1.73,19.5,40,432,WU,26.95,,
air_purifier,2023-12-06 18:35,Wednesday,109.09,1.73,19.5,40.1,432,WU,24.46,,
air_purifier,2023-12-06 18:36,Wednesday,101.11,1.68,19.5,40.2,432,WU,24.46,,
air_purifier,2023-12-06 18:37,Wednesday,101.11,1.68,19.5,40.2,432,WU,20.31,,
air_purifier,2023-12-06 18:38,Wednesday,107.46,1.68,19.5,40.1,467,WU,24.46,,
air_purifier,2023-12-06 18:39,Wednesday,105.84,1.68,19.5,40.1,484,WU,26.12,,
air_purifier,2023-12-06 18:40,Wednesday,107.46,1.73,19.5,40,464,WU,25.29,,
air_purifier,2023-12-06 18:41,Wednesday,107.46,1.73,19.5,40,473,WU,13.67,,
air_purifier,2023-12-06 18:42,Wednesday,102.67,1.68,19.5,40,550,WU,16.99,,
air_purifier,2023-12-06 18:43,Wednesday,104.24,1.68,19.5,40,565,WU,31.1,,
air_purifier,2023-12-06 18:44,Wednesday,104.24,1.73,19.5,40,664,WU,26.12,,
air_purifier,2023-12-06 18:45,Wednesday,104.24,1.68,19.5,40,700,WU,28.61,,
air_purifier,2023-12-06 18:46,Wednesday,102.67,1.68,19.5,39.9,983,WU,24.46,,
air_purifier,2023-12-06 18:47,Wednesday,104.24,1.68,19.5,40,957,WU,27.78,,
air_purifier,2023-12-06 18:48,Wednesday,102.67,1.68,19.5,40,913,WU,26.12,,
air_purifier,2023-12-06 18:49,Wednesday,102.67,1.68,19.5,39.9,961,WU,26.12,,
air_purifier,2023-12-06 18:50,Wednesday,102.67,1.68,19.5,39.9,1063,WU,16.99,,
air_purifier,2023-12-06 18:51,Wednesday,104.24,1.68,19.5,39.9,1134,WU,35.25,,
air_purifier,2023-12-06 18:52,Wednesday,101.11,1.73,19.5,39.8,1113,WU,20.31,,
air_purifier,2023-12-06 18:53,Wednesday,104.24,1.73,19.5,39.8,1082,WU,25.29,,
air_purifier,2023-12-06 18:54,Wednesday,104.24,1.68,19.5,39.8,1027,WU,31.1,,
air_purifier,2023-12-06 18:55,Wednesday,104.24,1.73,19.5,39.8,1112,WU,13.67,,
air_purifier,2023-12-06 18:56,Wednesday,104.24,1.68,19.5,39.8,1018,WU,21.14,,
air_purifier,2023-12-06 18:57,Wednesday,104.24,1.68,19.5,39.8,943,WU,25.29,,
air_purifier,2023-12-06 18:58,Wednesday,101.11,1.68,19.5,39.8,989,WU,28.61,,
air_purifier,2023-12-06 18:59,Wednesday,104.24,1.68,19.5,39.9,981,WU,16.16,,
air_purifier,2023-12-06 19:00,Wednesday,101.11,1.68,19.5,39.9,885,WU,32.76,,
air_purifier,2023-12-06 19:01,Wednesday,102.67,1.68,19.5,40,817,WU,16.99,,
air_purifier,2023-12-06 19:02,Wednesday,102.67,1.68,19.5,40,841,WU,22.8,,
air_purifier,2023-12-06 19:03,Wednesday,101.11,1.68,19.5,40,849,WU,20.31,,
air_purifier,2023-12-06 19:04,Wednesday,104.24,1.68,19.5,39.9,860,WU,26.95,,
air_purifier,2023-12-06 19:05,Wednesday,102.67,1.68,19.5,39.9,812,WU,14.5,,
air_purifier,2023-12-06 19:06,Wednesday,101.11,1.68,19.5,39.9,840,WU,25.29,,
air_purifier,2023-12-06 19:07,Wednesday,102.67,1.73,19.5,40,872,WU,30.27,,
air_purifier,2023-12-06 19:08,Wednesday,104.24,1.68,19.5,40.1,793,WU,21.97,,
air_purifier,2023-12-06 19:09,Wednesday,104.24,1.73,19.5,40.1,741,WU,22.8,,
air_purifier,2023-12-06 19:10,Wednesday,104.24,1.68,19.5,40.2,737,WU,36.08,,
air_purifier,2023-12-06 19:11,Wednesday,104.24,1.68,19.5,40.2,735,WU,28.61,,
air_purifier,2023-12-06 19:12,Wednesday,104.24,1.73,19.5,40.2,698,WU,28.61,,
air_purifier,2023-12-06 19:13,Wednesday,104.24,1.68,19.5,40.2,694,WU,20.31,,
air_purifier,2023-12-06 19:14,Wednesday,105.84,1.68,19.5,40.2,656,WU,28.61,,
air_purifier,2023-12-06 19:15,Wednesday,104.24,1.68,19.5,40.2,639,WU,26.95,,
air_purifier,2023-12-06 19:16,Wednesday,102.67,1.68,19.5,40.1,605,WU,24.46,,
air_purifier,2023-12-06 19:17,Wednesday,104.24,1.68,19.5,40,579,WU,33.59,,
air_purifier,2023-12-06 19:18,Wednesday,104.24,1.68,19.5,40,561,WU,22.8,,
air_purifier,2023-12-06 19:19,Wednesday,104.24,1.68,19.5,40,565,WU,27.78,,
air_purifier,2023-12-06 19:20,Wednesday,101.11,1.73,19.5,40,566,WU,26.12,,
air_purifier,2023-12-06 19:21,Wednesday,101.11,1.68,19.5,40,556,WU,26.95,,
air_purifier,2023-12-06 19:22,Wednesday,101.11,1.68,19.5,40,593,WU,19.48,,
air_purifier,2023-12-06 19:23,Wednesday,101.11,1.68,19.5,40,623,WU,26.95,,
air_purifier,2023-12-06 19:24,Wednesday,99.58,1.68,19.5,40,642,WU,33.59,,
air_purifier,2023-12-06 19:25,Wednesday,102.67,1.68,19.5,40.1,703,WU,26.12,,
air_purifier,2023-12-06 19:26,Wednesday,99.58,1.73,19.5,40.1,748,WU,31.1,,
air_purifier,2023-12-06 19:27,Wednesday,99.58,1.68,19.5,40.1,739,WU,25.29,,
air_purifier,2023-12-06 19:28,Wednesday,99.58,1.68,19.5,40.1,597,WU,34.42,,
air_purifier,2023-12-06 19:29,Wednesday,101.11,1.73,19.5,40.1,596,WU,15.33,,
air_purifier,2023-12-06 19:30,Wednesday,101.11,1.68,19.5,40.1,567,WU,23.63,,
air_purifier,2023-12-06 19:31,Wednesday,101.11,1.68,19.5,40,562,WU,21.14,,
air_purifier,2023-12-06 19:32,Wednesday,101.11,1.73,19.5,40.1,520,WU,28.61,,
air_purifier,2023-12-06 19:33,Wednesday,101.11,1.68,19.5,40.1,504,WU,36.91,,
air_purifier,2023-12-06 19:34,Wednesday,101.11,1.68,19.5,40.1,472,WU,29.44,,
air_purifier,2023-12-06 19:35,Wednesday,101.11,1.68,19.5,40,452,WU,32.76,,
air_purifier,2023-12-06 19:36,Wednesday,101.11,1.68,19.5,40.1,445,WU,36.08,,
air_purifier,2023-12-06 19:37,Wednesday,102.67,1.68,19.5,40.1,467,WU,20.31,,
air_purifier,2023-12-06 19:38,Wednesday,102.67,1.68,19.5,40,617,WU,26.12,,
air_purifier,2023-12-06 19:39,Wednesday,101.11,1.68,19.5,40.1,618,WU,32.76,,
air_purifier,2023-12-06 19:40,Wednesday,102.67,1.68,19.5,40.1,681,WU,18.65,,
air_purifier,2023-12-06 19:41,Wednesday,102.67,1.68,19.5,40.1,738,WU,16.99,,
air_purifier,2023-12-06 19:42,Wednesday,101.11,1.73,19.5,40,794,WU,29.44,,
air_purifier,2023-12-06 19:43,Wednesday,102.67,1.68,19.5,40.1,823,WU,22.8,,
air_purifier,2023-12-06 19:44,Wednesday,102.67,1.68,19.5,40.1,910,WU,23.63,,
air_purifier,2023-12-06 19:45,Wednesday,102.67,1.73,19.5,40.2,924,WU,23.63,,
air_purifier,2023-12-06 19:46,Wednesday,104.24,1.68,19.5,40.3,944,WU,30.27,,
air_purifier,2023-12-06 19:47,Wednesday,102.67,1.68,19.5,40.3,972,WU,26.95,,
air_purifier,2023-12-06 19:48,Wednesday,102.67,1.68,19.5,40.4,982,WU,24.46,,
air_purifier,2023-12-06 19:49,Wednesday,102.67,1.68,19.5,40.3,999,WU,25.29,,
air_purifier,2023-12-06 19:50,Wednesday,101.11,1.68,19.5,40.4,918,WU,20.31,,
air_purifier,2023-12-06 19:51,Wednesday,102.67,1.68,19.5,40.3,926,WU,26.95,,
air_purifier,2023-12-06 19:52,Wednesday,102.67,1.68,19.5,40.3,901,WU,24.46,,
air_purifier,2023-12-06 19:53,Wednesday,104.24,1.68,19.5,40.3,884,WU,16.16,,
air_purifier,2023-12-06 19:54,Wednesday,104.24,1.68,19.5,40.3,798,WU,25.29,,
air_purifier,2023-12-06 19:55,Wednesday,102.67,1.68,19.5,40.3,798,WU,25.29,,
air_purifier,2023-12-06 19:56,Wednesday,102.67,1.68,19.5,40.3,789,WU,26.12,,
air_purifier,2023-12-06 19:57,Wednesday,102.67,1.73,19.5,40.3,721,WU,16.99,,
air_purifier,2023-12-06 19:58,Wednesday,102.67,1.68,19.5,40.3,738,WU,34.42,,
air_purifier,2023-12-06 19:59,Wednesday,102.67,1.68,19.5,40.3,686,WU,28.61,,
air_purifier,2023-12-06 20:00,Wednesday,102.67,1.73,19.5,40.3,742,WU,29.44,,
air_purifier,2023-12-06 20:01,Wednesday,102.67,1.68,19.5,40.3,705,WU,27.78,,
air_purifier,2023-12-06 20:02,Wednesday,101.11,1.68,19.5,40.3,617,WU,24.46,,
air_purifier,2023-12-06 20:03,Wednesday,101.11,1.68,19.5,40.3,533,WU,20.31,,
air_purifier,2023-12-06 20:04,Wednesday,102.67,1.68,19.5,40.3,502,WU,21.97,,
air_purifier,2023-12-06 20:05,Wednesday,104.24,1.68,19.5,40.3,455,WU,21.97,,
air_purifier,2023-12-06 20:06,Wednesday,101.11,1.68,19.5,40.3,432,WU,31.1,,
air_purifier,2023-12-07 15:20:01,Thursday,126.74,1.82,21.1,36.4,0,WU,89.21,,
air_purifier,2023-12-07 15:21:01,Thursday,128.63,1.92,21.1,36.4,0,WU,18.65,,
air_purifier,2023-12-07 15:22:01,Thursday,121.2,1.82,21.1,36.4,0,WU,26.12,,
air_purifier,2023-12-07 15:23:01,Thursday,123.02,1.82,21.1,36.3,0,WU,32.76,,
air_purifier,2023-12-07 15:24:01,Thursday,126.74,1.82,21.1,36.2,0,WU,31.1,,
air_purifier,2023-12-07 15:25:01,Thursday,126.74,1.78,21.1,36.2,0,WU,26.12,,
air_purifier,2023-12-07 15:26:01,Thursday,130.55,1.78,21.1,36.3,0,WU,28.61,,
air_purifier,2023-12-07 15:27:01,Thursday,128.63,1.78,21.1,36.3,0,WU,38.57,,
air_purifier,2023-12-07 15:27:34,Thursday,162.42,1.82,21.1,36.4,0,WU,87.55,469.2750244,5.7714462280273
air_purifier,2023-12-07 15:28:34,Thursday,155.56,1.78,21.1,36.4,0,WU,28.61,469.2750244,5.7714462280273
air_purifier,2023-12-07 15:29:07,Thursday,162.42,1.78,21.1,36.6,0,WU,90.87,469.258606,5.8129539489746
air_purifier,2023-12-07 15:30:07,Thursday,162.42,1.82,21.1,36.7,0,WU,32.76,469.258606,5.8129539489746
air_purifier,2023-12-07 15:31:07,Thursday,162.42,1.82,21.1,36.7,0,WU,29.44,469.258606,5.8129539489746
air_purifier,2023-12-07 15:32:07,Thursday,160.11,1.82,21.1,36.6,0,WU,27.78,469.258606,5.8129539489746
air_purifier,2023-12-07 15:32:31,Thursday,164.76,1.82,21.1,36.4,0,WU,88.38,472.796875,5.910228729248
air_purifier,2023-12-07 15:33:31,Thursday,155.56,1.82,21.1,36.5,0,WU,34.42,472.796875,5.910228729248
air_purifier,2023-12-07 15:34:31,Thursday,155.56,1.82,21.1,36.4,0,WU,26.95,472.796875,5.910228729248
air_purifier,2023-12-07 15:35:31,Thursday,157.82,1.82,21.1,36.4,0,WU,35.25,472.796875,5.910228729248
air_purifier,2023-12-07 15:36:31,Thursday,160.11,1.78,21.1,36.4,0,WU,7.08,472.796875,5.910228729248
air_purifier,2023-12-07 15:37:31,Thursday,164.76,1.82,21.2,36.4,0,WU,31.93,472.796875,5.910228729248
air_purifier,2023-12-07 15:38:31,Thursday,157.82,1.78,21.1,36.6,0,WU,26.12,472.796875,5.910228729248
air_purifier,2023-12-07 15:39:31,Thursday,160.11,1.82,21.1,36.6,0,WU,31.1,472.796875,5.910228729248
air_purifier,2023-12-12 15:58:52,Tuesday,1669.43,2.01,18.6,52.9,432,WU,25.29,475.1558228,7.7047004699707
air_purifier,2023-12-12 15:59:52,Tuesday,1724.24,2.01,18.6,52.2,432,WU,30.27,474.3798218,7.6897583007812
air_purifier,2023-12-12 16:00:52,Tuesday,1751.84,2.01,18.6,51.9,432,WU,21.97,473.6348267,7.6923904418945
air_purifier,2023-12-12 16:01:52,Tuesday,1775.33,1.97,18.6,51.7,434,WU,21.14,473.6386719,7.7132530212402
air_purifier,2023-12-12 16:12:28,Tuesday,266.07,1.78,18.8,49.9,904,WU,17.82,475.8638916,7.4744300842285
air_purifier,2023-12-12 16:13:28,Tuesday,262.61,1.82,18.8,49.8,901,WU,28.61,475.0533447,7.4253196716309
air_purifier,2023-12-12 16:14:28,Tuesday,262.61,1.78,18.8,50,905,WU,29.44,474.133606,7.3775596618652
air_purifier,2023-12-12 16:15:28,Tuesday,252.45,1.82,18.8,50.1,913,WU,24.46,472.9852295,7.3310623168945
air_purifier,2023-12-12 16:16:28,Tuesday,239.39,1.78,18.8,50.1,915,WU,24.46,469.8907471,7.3053359985352
air_purifier,2023-12-12 16:17:28,Tuesday,236.21,1.78,18.8,50,911,WU,21.97,467.0951538,7.2988128662109
air_purifier,2023-12-12 16:18:28,Tuesday,233.06,1.78,18.9,50,919,WU,16.16,465.581665,7.288932800293
air_purifier,2023-12-12 16:19:28,Tuesday,226.87,1.78,18.9,49.9,918,WU,46.04,463.5286865,7.2760124206543
air_purifier,2023-12-12 16:20:28,Tuesday,220.81,1.78,18.9,49.9,917,WU,29.44,462.2228394,7.2531013488769
